run,step,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/value_loss
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,36864,80.62000274658203,1.600000023841858,225.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,73728,85.16000366210938,1.7599999904632568,217.0,1.0642638699209783e-05,0.0,0.20000000298023224,-2.705244779586792,-2.384185791015625e-07,9.999999747378752e-06,0.2410990297794342,-6.588572432519868e-05,0.6831856966018677
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,110592,83.6500015258789,1.7999999523162842,213.0,1.0214602298219688e-05,0.0,0.20000000298023224,-2.7053213119506836,0.00016230344772338867,9.999999747378752e-06,0.26800087094306946,-6.905940972501412e-05,0.5726176500320435
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,147456,80.1500015258789,1.4900000095367432,228.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,184320,84.33999633789062,1.5700000524520874,225.0,1.242736016138224e-05,0.0,0.20000000298023224,-2.7052125930786133,0.0004927515983581543,9.999999747378752e-06,0.2597481906414032,-9.72823181655258e-05,0.6004599332809448
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,221184,81.58999633789062,1.3899999856948853,220.0,1.3102238881401718e-05,0.0,0.20000000298023224,-2.70512318611145,0.008066952228546143,9.999999747378752e-06,0.2444455474615097,-9.17896832106635e-05,0.5795894861221313
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,258048,84.91000366210938,1.7999999523162842,238.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,294912,82.91999816894531,1.5700000524520874,229.0,1.4811183064011857e-05,0.0,0.20000000298023224,-2.7050223350524902,0.03374826908111572,9.999999747378752e-06,0.21886174380779266,-0.0001061463772202842,0.5656960606575012
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,331776,81.88999938964844,1.5099999904632568,226.0,4.845551757171052e-06,0.0,0.20000000298023224,-2.704923391342163,0.030898630619049072,9.999999747378752e-06,0.31748491525650024,-2.520589805499185e-05,0.5410302877426147
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,368640,77.87999725341797,1.4500000476837158,232.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,405504,80.05999755859375,1.8799999952316284,227.0,8.33253943710588e-06,0.0,0.20000000298023224,-2.704770803451538,0.04986870288848877,9.999999747378752e-06,0.2663882374763489,-5.345451063476503e-05,0.6562803387641907
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,442368,81.02999877929688,1.690000057220459,228.0,2.078228681057226e-05,0.0,0.20000000298023224,-2.70455002784729,0.05250066518783569,9.999999747378752e-06,0.30866217613220215,-0.0001290732470806688,0.6106944680213928
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,479232,80.11000061035156,1.350000023841858,220.0,,,,,,,,,
20250408-094532-FlyMarriageResearchvCNN_v2.0_0,516096,82.75,1.659999966621399,212.0,2.0930921891704202e-05,0.0,0.20000000298023224,-2.7036280632019043,0.06935882568359375,9.999999747378752e-06,0.25423672795295715,-8.564707241021097e-05,0.6559603214263916
