run,step,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/segmentation_loss,train/value_loss
20250415-154443-OldArticleGardenv4.2_0,638976,99.75,2.9200000762939453,108.0,0.007425076328217983,0.02081298828125,0.20000000298023224,-2.4525229930877686,0.49834001064300537,2.9999999242136255e-05,0.4735153913497925,-0.0009446098119951785,0.014824479818344116,0.4886890947818756
20250415-154443-OldArticleGardenv4.2_0,655360,100.58000183105469,3.0299999713897705,107.0,0.008013098500669003,0.01967366598546505,0.20000000298023224,-2.44266939163208,0.4809141755104065,2.9999999242136255e-05,0.27218908071517944,-0.0007495604804717004,0.015111357904970646,0.4854743480682373
20250415-154443-OldArticleGardenv4.2_0,671744,96.51000213623047,2.9700000286102295,107.0,0.007227269001305103,0.02598063088953495,0.20000000298023224,-2.4257407188415527,0.48480135202407837,2.9999999242136255e-05,0.31129807233810425,-0.0013447373639792204,0.01525073777884245,0.45611679553985596
20250415-154443-OldArticleGardenv4.2_0,688128,97.5999984741211,2.890000104904175,107.0,0.005694332532584667,0.01434326171875,0.20000000298023224,-2.426065683364868,0.45805805921554565,2.9999999242136255e-05,0.463550329208374,-0.0007888423278927803,0.015725072473287582,0.5743057131767273
20250415-154443-OldArticleGardenv4.2_0,704512,95.2300033569336,2.609999895095825,139.0,,,,,,,,,,
20250415-154443-OldArticleGardenv4.2_0,720896,94.38999938964844,2.559999942779541,116.0,0.008336394093930721,0.02752685546875,0.20000000298023224,-2.4237630367279053,0.44535738229751587,2.9999999242136255e-05,0.4236561059951782,-0.00142239301931113,0.015436463989317417,0.5748353600502014
20250415-154443-OldArticleGardenv4.2_0,737280,98.22000122070312,2.9600000381469727,110.0,0.008977485820651054,0.02811686135828495,0.20000000298023224,-2.42899751663208,0.43468934297561646,2.9999999242136255e-05,0.24896757304668427,-0.0012120007304474711,0.013876852579414845,0.477848619222641
20250415-154443-OldArticleGardenv4.2_0,753664,94.2699966430664,2.880000114440918,107.0,0.005809303838759661,0.01963297463953495,0.20000000298023224,-2.422386646270752,0.4247329831123352,2.9999999242136255e-05,0.31932923197746277,-0.0005271664704196155,0.014881596900522709,0.494672566652298
20250415-154443-OldArticleGardenv4.2_0,770048,99.52999877929688,2.759999990463257,107.0,0.009488272480666637,0.03053792379796505,0.20000000298023224,-2.418853759765625,0.4228585362434387,2.9999999242136255e-05,0.336770236492157,-0.0019244615687057376,0.014867112971842289,0.5287068486213684
20250415-154443-OldArticleGardenv4.2_0,786432,97.58999633789062,3.0999999046325684,106.0,0.00925293006002903,0.04632568359375,0.20000000298023224,-2.420231342315674,0.46249139308929443,2.9999999242136255e-05,0.2956134080886841,-0.0025912909768521786,0.014507284387946129,0.45585158467292786
20250415-154443-OldArticleGardenv4.2_0,802816,99.26000213623047,2.9800000190734863,106.0,0.011000493541359901,0.0406494140625,0.20000000298023224,-2.4167981147766113,0.47800886631011963,2.9999999242136255e-05,0.30192434787750244,-0.002248826902359724,0.014329815283417702,0.4810982942581177
20250415-154443-OldArticleGardenv4.2_0,819200,97.11000061035156,2.559999942779541,140.0,,,,,,,,,,
20250415-154443-OldArticleGardenv4.2_0,835584,98.70999908447266,3.0199999809265137,116.0,0.00711135845631361,0.01713053323328495,0.20000000298023224,-2.4220051765441895,0.48522430658340454,2.9999999242136255e-05,0.28340989351272583,-0.00021198180911596864,0.014457618817687035,0.4587872624397278
20250415-154443-OldArticleGardenv4.2_0,851968,93.86000061035156,2.4700000286102295,111.0,0.005552154500037432,0.015157063491642475,0.20000000298023224,-2.4203474521636963,0.4492325782775879,2.9999999242136255e-05,0.3921078145503998,-0.0008546484750695527,0.014299675822257996,0.5441660284996033
20250415-154443-OldArticleGardenv4.2_0,868352,99.38999938964844,2.8499999046325684,108.0,0.006358466111123562,0.013936360366642475,0.20000000298023224,-2.4222376346588135,0.5165157318115234,2.9999999242136255e-05,0.2358732372522354,-0.0004007906827609986,0.013324040919542313,0.4442867338657379
20250415-154443-OldArticleGardenv4.2_0,884736,98.7699966430664,2.7699999809265137,105.0,0.006360539235174656,0.012288411147892475,0.20000000298023224,-2.409764051437378,0.5351426005363464,2.9999999242136255e-05,0.2684950530529022,-0.0008614956750534475,0.01366114616394043,0.4507920742034912
20250415-154443-OldArticleGardenv4.2_0,901120,95.20999908447266,2.299999952316284,71.0,0.0041916463524103165,0.0058797202073037624,0.20000000298023224,-2.3986763954162598,0.5676681995391846,2.9999999242136255e-05,0.297031044960022,-0.0003216065524611622,0.012861319817602634,0.46828538179397583
20250415-154443-OldArticleGardenv4.2_0,917504,98.4800033569336,3.0399999618530273,54.0,0.0072621507570147514,0.02180989645421505,0.20000000298023224,-2.4093260765075684,0.4766809344291687,2.9999999242136255e-05,0.2997220754623413,-2.8265676519367844e-06,0.013186194933950901,0.3843853175640106
20250415-154443-OldArticleGardenv4.2_0,933888,95.31999969482422,3.130000114440918,130.0,,,,,,,,,,
20250415-154443-OldArticleGardenv4.2_0,950272,95.16999816894531,2.859999895095825,113.0,0.009284455329179764,0.0299072265625,0.20000000298023224,-2.440293788909912,0.36699092388153076,2.9999999242136255e-05,0.40008360147476196,-0.0014752005226910114,0.015368903055787086,0.5518317222595215
20250415-154443-OldArticleGardenv4.2_0,966656,98.18000030517578,3.240000009536743,82.0,0.007094087079167366,0.00927734375,0.20000000298023224,-2.4294660091400146,0.4019833207130432,2.9999999242136255e-05,0.2552662789821625,-0.0011060514952987432,0.014653774909675121,0.5232658386230469
20250415-154443-OldArticleGardenv4.2_0,983040,97.52999877929688,2.319999933242798,66.0,0.008248910307884216,0.02028401754796505,0.20000000298023224,-2.431079149246216,0.43982332944869995,2.9999999242136255e-05,0.3118264675140381,-0.0013524163514375687,0.014723123982548714,0.475373774766922
20250415-154443-OldArticleGardenv4.2_0,999424,102.30000305175781,2.880000114440918,61.0,0.008252834901213646,0.02012125588953495,0.20000000298023224,-2.4270429611206055,0.46725207567214966,2.9999999242136255e-05,0.27268078923225403,-0.0012593300780281425,0.013146321289241314,0.4109519422054291
20250415-154443-OldArticleGardenv4.2_0,1015808,98.0199966430664,3.069999933242798,60.0,0.005016104318201542,0.013020833022892475,0.20000000298023224,-2.434148073196411,0.38979440927505493,2.9999999242136255e-05,0.3703617453575134,-0.00037040753522887826,0.013984596356749535,0.4242394268512726
20250415-154443-OldArticleGardenv4.2_0,1032192,93.12000274658203,2.740000009536743,58.0,0.00612329738214612,0.01590983010828495,0.20000000298023224,-2.4599411487579346,0.38284415006637573,2.9999999242136255e-05,0.3787699341773987,-0.0008249640231952071,0.015076673589646816,0.4998115003108978
20250415-154443-OldArticleGardenv4.2_0,1048576,101.7300033569336,3.640000104904175,75.0,,,,,,,,,,
20250415-154443-OldArticleGardenv4.2_0,1064960,89.86000061035156,3.1700000762939453,61.0,0.006416550371795893,0.01251220703125,0.20000000298023224,-2.4839627742767334,0.46772319078445435,2.9999999242136255e-05,0.3939555883407593,-0.0007070653955452144,0.015124927274882793,0.5461459755897522
20250415-154443-OldArticleGardenv4.2_0,1081344,99.80000305175781,3.430000066757202,69.0,0.006931775249540806,0.01784261129796505,0.20000000298023224,-2.4858200550079346,0.39066433906555176,2.9999999242136255e-05,0.36576133966445923,-0.0014092400670051575,0.014382568188011646,0.5443426370620728
20250415-154443-OldArticleGardenv4.2_0,1097728,97.98999786376953,2.359999895095825,75.0,0.005946028046309948,0.01885986328125,0.20000000298023224,-2.4977762699127197,0.36661553382873535,2.9999999242136255e-05,0.36990803480148315,-0.0006055783596821129,0.014737085439264774,0.5947407484054565
20250415-154443-OldArticleGardenv4.2_0,1114112,95.88999938964844,2.7200000286102295,79.0,0.007538715377449989,0.02754720114171505,0.20000000298023224,-2.481919050216675,0.43443870544433594,2.9999999242136255e-05,0.2842680513858795,-0.0018602192867547274,0.012888507917523384,0.3994835615158081
20250415-154443-OldArticleGardenv4.2_0,1130496,101.56999969482422,3.049999952316284,82.0,0.006630254909396172,0.01568603515625,0.20000000298023224,-2.486701488494873,0.48491203784942627,2.9999999242136255e-05,0.24217601120471954,-0.0007868482498452067,0.0133805051445961,0.43072766065597534
20250415-154443-OldArticleGardenv4.2_0,1146880,95.61000061035156,2.9200000762939453,84.0,0.007788487710058689,0.014790852554142475,0.20000000298023224,-2.4847943782806396,0.47030913829803467,2.9999999242136255e-05,0.3551093339920044,-0.0012961432803422213,0.014136767014861107,0.5120289921760559
20250415-154443-OldArticleGardenv4.2_0,1163264,95.05000305175781,2.8399999141693115,142.0,,,,,,,,,,
20250415-154443-OldArticleGardenv4.2_0,1179648,95.0199966430664,2.690000057220459,119.0,0.009823954664170742,0.0350341796875,0.20000000298023224,-2.497450113296509,0.47733455896377563,2.9999999242136255e-05,0.25991010665893555,-0.0020508456509560347,0.01349699217826128,0.49632373452186584
20250415-154443-OldArticleGardenv4.2_0,1196032,102.36000061035156,3.440000057220459,108.0,0.007541811093688011,0.02223714254796505,0.20000000298023224,-2.484937906265259,0.47913628816604614,2.9999999242136255e-05,0.3742777109146118,-0.0015328030567616224,0.013931961730122566,0.4411829113960266
20250415-154443-OldArticleGardenv4.2_0,1212416,98.20999908447266,2.7699999809265137,103.0,0.00677612517029047,0.010823567397892475,0.20000000298023224,-2.478466272354126,0.48821306228637695,2.9999999242136255e-05,0.3247414231300354,-0.0005309253465384245,0.014764077961444855,0.4844443202018738
20250415-154443-OldArticleGardenv4.2_0,1228800,100.55000305175781,2.640000104904175,100.0,0.00758550688624382,0.015869140625,0.20000000298023224,-2.491230010986328,0.49303537607192993,2.9999999242136255e-05,0.28147855401039124,-0.0005653865518979728,0.014213121496140957,0.4415340721607208
20250415-154443-OldArticleGardenv4.2_0,1245184,96.83000183105469,2.700000047683716,98.0,0.00576829444617033,0.01796468161046505,0.20000000298023224,-2.48486590385437,0.5065417885780334,2.9999999242136255e-05,0.25005531311035156,-0.001185687375254929,0.01362580619752407,0.41812339425086975
20250415-154443-OldArticleGardenv4.2_0,1261568,100.69000244140625,2.7200000286102295,97.0,0.007348230108618736,0.01914469338953495,0.20000000298023224,-2.4834237098693848,0.49547576904296875,2.9999999242136255e-05,0.4170413613319397,-0.001018598908558488,0.0135238291695714,0.45953595638275146
20250415-154443-OldArticleGardenv4.2_0,1277952,95.80000305175781,2.5,141.0,,,,,,,,,,
20250415-154443-OldArticleGardenv4.2_0,1294336,95.58999633789062,3.450000047683716,116.0,0.005823934450745583,0.01873779296875,0.20000000298023224,-2.480473756790161,0.537196159362793,2.9999999242136255e-05,0.2905886173248291,-0.0013476222520694137,0.013749828562140465,0.4147373139858246
20250415-154443-OldArticleGardenv4.2_0,1310720,99.0,3.180000066757202,106.0,0.0058331866748631,0.013203938491642475,0.20000000298023224,-2.495537519454956,0.5083739757537842,2.9999999242136255e-05,0.32810142636299133,-0.0008189161890186369,0.014903307892382145,0.5636008977890015
20250415-154443-OldArticleGardenv4.2_0,1327104,97.69999694824219,3.190000057220459,102.0,0.010874724015593529,0.03643798828125,0.20000000298023224,-2.5005452632904053,0.53110271692276,2.9999999242136255e-05,0.41489076614379883,-0.002520657144486904,0.013930201530456543,0.49043551087379456
20250415-154443-OldArticleGardenv4.2_0,1343488,95.48999786376953,3.0399999618530273,100.0,0.00545247457921505,0.013448079116642475,0.20000000298023224,-2.5078654289245605,0.549282431602478,2.9999999242136255e-05,0.2562408745288849,-0.0007189233438111842,0.014154594391584396,0.5212200284004211
20250415-154443-OldArticleGardenv4.2_0,1359872,94.54000091552734,2.990000009536743,98.0,0.007474916987121105,0.02223714254796505,0.20000000298023224,-2.4816150665283203,0.4348166584968567,2.9999999242136255e-05,0.30412375926971436,-0.002346742432564497,0.014794329181313515,0.516471266746521
20250415-154443-OldArticleGardenv4.2_0,1376256,98.5999984741211,3.2200000286102295,97.0,0.004889140836894512,0.0075480141676962376,0.20000000298023224,-2.47119402885437,0.36860406398773193,2.9999999242136255e-05,0.3445196747779846,0.00013252886128611863,0.015113568864762783,0.5548698902130127
20250415-154443-OldArticleGardenv4.2_0,1392640,97.75,3.2799999713897705,134.0,,,,,,,,,,
20250415-154443-OldArticleGardenv4.2_0,1409024,97.16000366210938,2.630000114440918,110.0,0.005494152195751667,0.015299479477107525,0.20000000298023224,-2.4616923332214355,0.37433910369873047,2.9999999242136255e-05,0.2647499442100525,-0.0009365503210574389,0.014409199357032776,0.5141870379447937
20250415-154443-OldArticleGardenv4.2_0,1425408,100.80999755859375,3.140000104904175,105.0,0.006421405356377363,0.025634765625,0.20000000298023224,-2.4799442291259766,0.35871464014053345,2.9999999242136255e-05,0.3511466383934021,-0.000991527340374887,0.014379240572452545,0.47851502895355225
20250415-154443-OldArticleGardenv4.2_0,1441792,94.77999877929688,3.2200000286102295,104.0,0.006817294750362635,0.02097574807703495,0.20000000298023224,-2.4854700565338135,0.34144580364227295,2.9999999242136255e-05,0.31445926427841187,-0.0009761974797584116,0.014700387604534626,0.5371865630149841
20250415-154443-OldArticleGardenv4.2_0,1458176,91.55999755859375,2.509999990463257,103.0,0.007956638000905514,0.01985677145421505,0.20000000298023224,-2.4939894676208496,0.42097634077072144,2.9999999242136255e-05,0.17951112985610962,-0.0009309729794040322,0.014500249177217484,0.5233210921287537
20250415-154443-OldArticleGardenv4.2_0,1474560,96.2699966430664,2.8299999237060547,102.0,0.0052142455242574215,0.009379069320857525,0.20000000298023224,-2.4888455867767334,0.4345623850822449,2.9999999242136255e-05,0.2247769832611084,-0.0007079131901264191,0.01327433716505766,0.49512869119644165
20250415-154443-OldArticleGardenv4.2_0,1490944,96.44000244140625,3.119999885559082,102.0,0.006741274148225784,0.0203857421875,0.20000000298023224,-2.4738802909851074,0.4069058895111084,2.9999999242136255e-05,0.17506101727485657,-0.0012090015225112438,0.013702974654734135,0.4685193598270416
20250415-154443-OldArticleGardenv4.2_0,1507328,95.44000244140625,3.190000057220459,136.0,,,,,,,,,,
20250415-154443-OldArticleGardenv4.2_0,1523712,101.97000122070312,2.9000000953674316,114.0,0.006166170351207256,0.0073649086989462376,0.20000000298023224,-2.472849130630493,0.390738844871521,2.9999999242136255e-05,0.3978458046913147,-0.000797199783846736,0.013804654590785503,0.5561044216156006
20250415-154443-OldArticleGardenv4.2_0,1540096,98.2699966430664,3.1700000762939453,108.0,0.007361632771790028,0.01957193948328495,0.20000000298023224,-2.465797185897827,0.42858248949050903,2.9999999242136255e-05,0.2799239158630371,-0.0017266079084947705,0.013622579164803028,0.5111653208732605
20250415-154443-OldArticleGardenv4.2_0,1556480,92.62999725341797,2.8499999046325684,106.0,0.008982229977846146,0.03155517578125,0.20000000298023224,-2.4635043144226074,0.495033860206604,2.9999999242136255e-05,0.27540022134780884,-0.002122175879776478,0.0140687832608819,0.465577632188797
20250415-154443-OldArticleGardenv4.2_0,1572864,98.51000213623047,3.1500000953674316,105.0,0.006593181751668453,0.02534993551671505,0.20000000298023224,-2.4740729331970215,0.47199100255966187,2.9999999242136255e-05,0.4512106478214264,-0.0014678813749924302,0.013633611612021923,0.5112919211387634
20250415-154443-OldArticleGardenv4.2_0,1589248,101.93000030517578,3.299999952316284,104.0,0.007825570181012154,0.02060953713953495,0.20000000298023224,-2.472078323364258,0.5253446698188782,2.9999999242136255e-05,0.3624451756477356,-0.001373215694911778,0.012314303778111935,0.46095865964889526
20250415-154443-OldArticleGardenv4.2_0,1605632,95.58999633789062,3.0,103.0,0.004871778655797243,0.01729329489171505,0.20000000298023224,-2.49467134475708,0.453136682510376,2.9999999242136255e-05,0.330907940864563,-0.000584229186642915,0.01388326846063137,0.5527846217155457
20250415-154443-OldArticleGardenv4.2_0,1622016,100.30999755859375,3.509999990463257,134.0,,,,,,,,,,
20250415-154443-OldArticleGardenv4.2_0,1638400,99.29000091552734,3.1600000858306885,112.0,0.009466288611292839,0.0445149727165699,0.20000000298023224,-2.4789626598358154,0.5003143548965454,2.9999999242136255e-05,0.30710935592651367,-0.002781322691589594,0.014620669186115265,0.5271329879760742
20250415-154443-OldArticleGardenv4.2_0,1654784,95.77999877929688,3.059999942779541,108.0,0.005518280901014805,0.02886962890625,0.20000000298023224,-2.4903242588043213,0.5016650557518005,2.9999999242136255e-05,0.3300282657146454,-0.0007025445811450481,0.014412818476557732,0.5315726399421692
20250415-154443-OldArticleGardenv4.2_0,1671168,102.45999908447266,3.140000104904175,106.0,0.005556500516831875,0.013326008804142475,0.20000000298023224,-2.4917755126953125,0.42859143018722534,2.9999999242136255e-05,0.3650996685028076,-0.0005444629350677133,0.01459000539034605,0.5475394129753113
20250415-154443-OldArticleGardenv4.2_0,1687552,98.70999908447266,3.0,104.0,0.005312145687639713,0.02657063864171505,0.20000000298023224,-2.479649543762207,0.4306491017341614,2.9999999242136255e-05,0.3777775764465332,-0.0017460548551753163,0.014531907625496387,0.4758700728416443
20250415-154443-OldArticleGardenv4.2_0,1703936,99.83999633789062,3.2899999618530273,103.0,0.00572930509224534,0.02984619140625,0.20000000298023224,-2.4796066284179688,0.39419543743133545,2.9999999242136255e-05,0.28995075821876526,-0.0021651282440871,0.014465933665633202,0.5272011160850525
20250415-154443-OldArticleGardenv4.2_0,1720320,101.63999938964844,3.380000114440918,103.0,0.006305713206529617,0.03271484375,0.20000000298023224,-2.475095510482788,0.45034319162368774,2.9999999242136255e-05,0.3801058530807495,-0.0020422337111085653,0.014623343013226986,0.5032801032066345
20250415-154443-OldArticleGardenv4.2_0,1736704,102.91000366210938,3.4200000762939453,139.0,,,,,,,,,,
20250415-154443-OldArticleGardenv4.2_0,1753088,101.01000213623047,3.3499999046325684,116.0,0.004943337757140398,0.01731363870203495,0.20000000298023224,-2.4537453651428223,0.4627941846847534,2.9999999242136255e-05,0.32959771156311035,-0.000920985359698534,0.014223001897335052,0.5647341012954712
